beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
caterfreeze products ltd,UK,United Kingdom,project,Northern Ireland,,,,,
central college nottingham,UK,United Kingdom,project,England,South Yorkshire,,,,
smart training and recruitment limited,UK,United Kingdom,project,England,East of England,,,,
the race equality centre,UK,United Kingdom,project,England,East Midlands,,,,
life skills central limited,UK,United Kingdom,project,England,North East,,,,
south staffordshire college,UK,United Kingdom,project,England,South Yorkshire,,,,
biscom,UK,United Kingdom,project,England,West Midlands,,,,
london school of accountancy limited,UK,United Kingdom,project,England,South East,,,,
friendship travel limited,UK,United Kingdom,project,Northern Ireland,,,,,
ingeus training limited,UK,United Kingdom,project,England,South Yorkshire,,,,
education & youth services limited,UK,United Kingdom,project,England,Merseyside,,,,
learndirect limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
pembrokeshire college,UK,United Kingdom,project,Wales,Wales,,,,
bangladeshi youth & community shomiti,UK,United Kingdom,project,England,East Midlands,,,,
custom connect ltd,UK,United Kingdom,project,Northern Ireland,,,,,
pera innovation ltd,UK,United Kingdom,project,England,South East,,,,
itradebook.com ltd,UK,United Kingdom,project,Northern Ireland,,,,,
city of westminster college,UK,United Kingdom,project,England,East of England,,,,
jonathan maxwell & kirstin maxwell t/a maxwell concrete,UK,United Kingdom,project,Northern Ireland,,,,,
milton keynes christian foundation limited,UK,United Kingdom,project,England,South East,,,,
dearne valley college,UK,United Kingdom,project,England,South Yorkshire,,,,
quigg golden ltd,UK,United Kingdom,project,Northern Ireland,,,,,
new world developments limited,UK,United Kingdom,project,Northern Ireland,,,,,
london skills funding agency,UK,United Kingdom,project,England,London,,,,
bis,UK,United Kingdom,project,England,North West,,,,
core m&e  -- services limited,UK,United Kingdom,project,Northern Ireland,,,,,
black country consortium limited,UK,United Kingdom,project,England,West Midlands,,,,
grimsby institute of further and higher,UK,United Kingdom,project,England,South Yorkshire,,,,
keits training services ltd,UK,United Kingdom,project,England,London,,,,
dhl international (uk) limited,UK,United Kingdom,project,England,South Yorkshire,,,,
apt licensing ltd,UK,United Kingdom,project,Northern Ireland,,,,,
system group limited,UK,United Kingdom,project,England,East Midlands,,,,
university of teesside,UK,United Kingdom,project,England,North East,,,,
prodiverse limited,UK,United Kingdom,project,England,London,,,,
barford education and training (north east),UK,United Kingdom,project,England,South West,,,,
velocity worldwide ltd t/a spirit marketing group,UK,United Kingdom,project,Northern Ireland,,,,,
govan workspace ltd,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
omnisoft services limited,UK,United Kingdom,project,Northern Ireland,,,,,
british telecommunicati ons public limited,UK,United Kingdom,project,England,East Midlands,,,,
a. farlow (engineering) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
east durham college,UK,United Kingdom,project,England,North East,,,,
south east skills funding agency,UK,United Kingdom,project,England,South East,,,,
develop training limited,UK,United Kingdom,project,England,London,,,,
community careers centre,UK,United Kingdom,project,England,London,,,,
develop ebp,UK,United Kingdom,project,England,East of England,,,,
asphalt burner services limited,UK,United Kingdom,project,Northern Ireland,,,,,
marr corporation limited,UK,United Kingdom,project,England,South West,,,,
south west skills funding agency,UK,United Kingdom,project,England,South West,,,,
british telecommunications plc,UK,United Kingdom,project,Northern Ireland,,,,,
alps partnership limited,UK,United Kingdom,project,England,South East,,,,
robert craig & sons limited,UK,United Kingdom,project,Northern Ireland,,,,,
fp mccann limited,UK,United Kingdom,project,Northern Ireland,,,,,
toyota(g.b.) plc,UK,United Kingdom,project,England,South Yorkshire,,,,
bedford college,UK,United Kingdom,project,England,London,,,,
constant browning edmonds limited,UK,United Kingdom,project,England,Merseyside,,,,
university of sheffield,UK,United Kingdom,project,England,Yorkshire,,,,
trinity training services,UK,United Kingdom,project,England,West Midlands,,,,
copius (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
ntquk limited,UK,United Kingdom,project,England,West Midlands,,,,
south yorkshire probation board,UK,United Kingdom,project,England,Yorkshire,,,,
qube qualifications and development limited,UK,United Kingdom,project,England,East of England,,,,
almac group limited,UK,United Kingdom,project,Northern Ireland,,,,,
physioflexx limited,UK,United Kingdom,project,Northern Ireland,,,,,
royal society for the protection of birds,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
darlington college,UK,United Kingdom,project,England,Yorkshire,,,,
m2 training limited,UK,United Kingdom,project,England,West Midlands,,,,
tng limited,UK,United Kingdom,project,England,North West,,,,
monica mcgeary t/a intergrated marketing management,UK,United Kingdom,project,Northern Ireland,,,,,
cloud 9 commercial innovations limited,UK,United Kingdom,project,Northern Ireland,,,,,
nlt training services limited,UK,United Kingdom,project,England,East Midlands,,,,
c.t.s. training limited,UK,United Kingdom,project,England,Yorkshire,,,,
qube qualifications and development limited,UK,United Kingdom,project,England,South East,,,,
doncaster college,UK,United Kingdom,project,England,East Midlands,,,,
skillnet limited,UK,United Kingdom,project,England,West Midlands,,,,
city of wolverhampton college,UK,United Kingdom,project,England,North East,,,,
general physics (uk) ltd.,UK,United Kingdom,project,England,North West,,,,
lincolnshire rural activities centre,UK,United Kingdom,project,England,Yorkshire,,,,
wiltshire college,UK,United Kingdom,project,England,South West,,,,
train'd up railway resourcing limited,UK,United Kingdom,project,England,London,,,,
nisoft (uk) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
berkshire scout enterprises limited,UK,United Kingdom,project,England,South East,,,,
alastair hall and ian mcknight t/a hall mcknight architects,UK,United Kingdom,project,Northern Ireland,,,,,
working links (employment) limited,UK,United Kingdom,project,England,South East,,,,
nacro,UK,United Kingdom,project,England,London,,,,
rochdale development agency,UK,United Kingdom,project,England,North West,,,,
united dairy farmers ltd,UK,United Kingdom,project,Northern Ireland,,,,,
amca structures ltd,UK,United Kingdom,project,Northern Ireland,,,,,
doncaster rotherham and district motor,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
south essex college of further and higher,UK,United Kingdom,project,England,London,,,,
the motor insurance repair research centre,UK,United Kingdom,project,England,East Midlands,,,,
business management resources (uk) ltd,UK,United Kingdom,project,England,London,,,,
wandsworth economic development office,UK,United Kingdom,project,England,London,,,,
profound services limited,UK,United Kingdom,project,England,East Midlands,,,,
north warwickshire and hinckley college,UK,United Kingdom,project,England,North East,,,,
citb,UK,United Kingdom,project,England,North East,,,,
dudley canal trust (trips) ltd,UK,United Kingdom,project,England,West Midlands,,,,
queen mary's college,UK,United Kingdom,project,England,South East,,,,
hbv enterprise 34-38 dalston lane e8 3az,UK,United Kingdom,project,England,London,,,,
jmc packaging limited,UK,United Kingdom,project,Northern Ireland,,,,,
sound base studios trust,UK,United Kingdom,project,England,East of England,,,,
tower hamlets college 112 poplar high street e14 0af,UK,United Kingdom,project,England,London,,,,
greenbank services limited,UK,United Kingdom,project,England,Merseyside,,,,
upu industries ltd,UK,United Kingdom,project,Northern Ireland,,,,,
the manchester college,UK,United Kingdom,project,England,West Midlands,,,,
beckett corporation limited,UK,United Kingdom,project,England,London,,,,
mof technologies limited,UK,United Kingdom,project,Northern Ireland,,,,,
ncg,UK,United Kingdom,project,England,South Yorkshire,,,,
mr john & mrs sally williamson t/a valley hotel,UK,United Kingdom,project,Northern Ireland,,,,,
iss uk limited,UK,United Kingdom,project,England,West Midlands,,,,
premier foods group ltd,UK,United Kingdom,project,Northern Ireland,,,,,
ulster journals limited,UK,United Kingdom,project,Northern Ireland,,,,,
lewisham healthcare national health service,UK,United Kingdom,project,England,London,,,,
statsports technologies ltd,UK,United Kingdom,project,Northern Ireland,,,,,
waste and resources action programme (wrap),UK,United Kingdom,project,England,West Midlands,,,,
francesco group (holdings) limited,UK,United Kingdom,project,England,East Midlands,,,,
oakwood door designs ltd t/a uform,UK,United Kingdom,project,Northern Ireland,,,,,
william clark & sons ltd,UK,United Kingdom,project,Northern Ireland,,,,,
northbrook college sussex,UK,United Kingdom,project,England,South East,,,,
metropolitan enterprises limited,UK,United Kingdom,project,England,East of England,,,,
now and  stepping stones,UK,United Kingdom,project,Northern Ireland,,,,,
brunel university ml353 kingston lane uxbridge ub8 3ph,UK,United Kingdom,project,England,London,,,,
babcock training limited,UK,United Kingdom,project,England,North West,,,,
broomleigh housing association,UK,United Kingdom,project,England,London,,,,
moore concrete products ltd,UK,United Kingdom,project,Northern Ireland,,,,,
paragon education & skills limited,UK,United Kingdom,project,England,London,,,,
schrader electronics limited,UK,United Kingdom,project,Northern Ireland,,,,,
ni housing executive,UK,United Kingdom,project,Northern Ireland,,,,,
chris pritchard,UK,United Kingdom,project,England,London,,,,
wellington international ltd,UK,United Kingdom,project,Northern Ireland,,,,,
gosmart limited,UK,United Kingdom,project,England,Merseyside,,,,
homecare (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
dumfries and galloway college,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
mode training ltd,UK,United Kingdom,project,England,Merseyside,,,,
busy bees nurseries limited,UK,United Kingdom,project,England,North West,,,,
beam vacuum systems ltd,UK,United Kingdom,project,Northern Ireland,,,,,
performanceactive international limited,UK,United Kingdom,project,Northern Ireland,,,,,
tomorrow's people trust limited (1.1),UK,United Kingdom,project,England,London,,,,
riverside college,UK,United Kingdom,project,England,North West,,,,
general physics (uk) ltd.,UK,United Kingdom,project,England,Yorkshire,,,,
shawbrook developments limited,UK,United Kingdom,project,England,North West,,,,
colchester institute,UK,United Kingdom,project,England,South East,,,,
quinns belfast (2009) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
robinson's shoemakers limited,UK,United Kingdom,project,Northern Ireland,,,,,
sap (uk) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
maghera joinery works limited,UK,United Kingdom,project,Northern Ireland,,,,,
the apprentice school charitable trust,UK,United Kingdom,project,England,West Midlands,,,,
douglas & grahame limited,UK,United Kingdom,project,Northern Ireland,,,,,
kingsbury training centre limited,UK,United Kingdom,project,England,West Midlands,,,,
alan lewis displays ltd,UK,United Kingdom,project,Northern Ireland,,,,,
east of england skills funding agency,UK,United Kingdom,project,England,East of England,,,,
dwp - 071,UK,United Kingdom,project,England,London,,,,
shaw trust,UK,United Kingdom,project,England,East of England,,,,
the training & recruitment partnership,UK,United Kingdom,project,England,London,,,,
centro west midlands passenger transport executive,UK,United Kingdom,project,England,West Midlands,,,,
central college nottingham,UK,United Kingdom,project,England,South East,,,,
eastleigh college,UK,United Kingdom,project,England,West Midlands,,,,
